"State","Region","Quarter","Trips"
"Victoria","Western Grampians",2001 Q4,91.2353521
"Victoria","Western Grampians",2002 Q1,50.5488222
"Victoria","Western Grampians",2002 Q2,69.2472561
"Victoria","Western Grampians",2002 Q3,64.883089
"Victoria","Western Grampians",2002 Q4,93.3637
"Victoria","Western Grampians",2003 Q1,47.848558
"Victoria","Western Grampians",2003 Q2,47.163793
"Victoria","Western Grampians",2003 Q3,70.3982511
"Victoria","Western Grampians",2003 Q4,71.2103141
"Victoria","Western Grampians",2004 Q1,76.6397298
"Victoria","Western Grampians",2004 Q2,103.2644263
"Victoria","Western Grampians",2004 Q3,60.6633156
"Victoria","Western Grampians",2004 Q4,57.3964877
"Victoria","Western Grampians",2005 Q1,73.3811137
"Victoria","Western Grampians",2005 Q2,70.7708126
"Victoria","Western Grampians",2005 Q3,56.0506228
"Victoria","Western Grampians",2005 Q4,56.6971579
"Victoria","Western Grampians",2006 Q1,60.955863
"Victoria","Western Grampians",2006 Q2,90.545415
"Victoria","Western Grampians",2006 Q3,51.635517
"Victoria","Western Grampians",2006 Q4,63.493
"Victoria","Western Grampians",2007 Q1,44.657369
"Victoria","Western Grampians",2007 Q2,46.9964279
"Victoria","Western Grampians",2007 Q3,77.6736157
"Victoria","Western Grampians",2007 Q4,50.8399297
"Victoria","Western Grampians",2008 Q1,59.3661271
"Victoria","Western Grampians",2008 Q2,66.1522783
"Victoria","Western Grampians",2008 Q3,56.0580392
"Victoria","Western Grampians",2008 Q4,87.5584465
"Victoria","Western Grampians",2009 Q1,53.4288546
"Victoria","Western Grampians",2009 Q2,66.3424293
"Victoria","Western Grampians",2009 Q3,58.6053583
"Victoria","Western Grampians",2009 Q4,54.7183566
"Victoria","Western Grampians",2010 Q1,41.8678621
"Victoria","Western Grampians",2010 Q2,66.7868387
"Victoria","Western Grampians",2010 Q3,43.0910618
"Victoria","Western Grampians",2010 Q4,74.3891333
"Victoria","Western Grampians",2011 Q1,63.7888249
"Victoria","Western Grampians",2011 Q2,66.9588029
"Victoria","Western Grampians",2011 Q3,40.2070404
"Victoria","Western Grampians",2011 Q4,52.7502399
"Victoria","Western Grampians",2012 Q1,55.7748524
"Victoria","Western Grampians",2012 Q2,59.7605744
"Victoria","Western Grampians",2012 Q3,60.618304
"Victoria","Western Grampians",2012 Q4,89.813001
"Victoria","Western Grampians",2013 Q1,59.2859414
"Victoria","Western Grampians",2013 Q2,74.2560032
"Victoria","Western Grampians",2013 Q3,58.3111832
"Victoria","Western Grampians",2013 Q4,101.5272362
"Victoria","Western Grampians",2014 Q1,50.4544285
"Victoria","Western Grampians",2014 Q2,88.9757851
"Victoria","Western Grampians",2014 Q3,70.6681721
"Victoria","Western Grampians",2014 Q4,79.4137371
"Victoria","Western Grampians",2015 Q1,77.2791884
"Victoria","Western Grampians",2015 Q2,70.1937099
"Victoria","Western Grampians",2015 Q3,105.209163
"Victoria","Western Grampians",2015 Q4,55.9836994
"Victoria","Western Grampians",2016 Q1,95.9714326
"Victoria","Western Grampians",2016 Q2,49.5274825
"Victoria","Western Grampians",2016 Q3,70.2469323
"Victoria","Western Grampians",2016 Q4,102.374415
"Victoria","Western Grampians",2017 Q1,92.9615713
"Victoria","Western Grampians",2017 Q2,71.5967712
"Victoria","Western Grampians",2017 Q3,56.8455973
"Victoria","Western Grampians",2017 Q4,119.910638
"Victoria","Wimmera",1998 Q1,18.8047432
"Victoria","Wimmera",1998 Q2,52.4823113
"Victoria","Wimmera",1998 Q3,35.6575508
"Victoria","Wimmera",1998 Q4,27.2044548
"Victoria","Wimmera",1999 Q1,50.2198509
"Victoria","Wimmera",1999 Q2,23.2506784
"Victoria","Wimmera",1999 Q3,37.1044533
"Victoria","Wimmera",1999 Q4,41.332934
"Victoria","Wimmera",2000 Q1,28.410199
"Victoria","Wimmera",2000 Q2,27.3376579
"Victoria","Wimmera",2000 Q3,37.6474509
"Victoria","Wimmera",2000 Q4,17.0588387
"Victoria","Wimmera",2001 Q1,14.1975577
"Victoria","Wimmera",2001 Q2,36.995731
"Victoria","Wimmera",2001 Q3,21.2347007
"Victoria","Wimmera",2001 Q4,40.6423454
"Victoria","Wimmera",2002 Q1,26.0441498
"Victoria","Wimmera",2002 Q2,11.9422977
"Victoria","Wimmera",2002 Q3,45.4944742
"Victoria","Wimmera",2002 Q4,78.9523539
"Victoria","Wimmera",2003 Q1,37.9261177
"Victoria","Wimmera",2003 Q2,52.7299881
"Victoria","Wimmera",2003 Q3,24.3476576
"Victoria","Wimmera",2003 Q4,15.0172398
"Victoria","Wimmera",2004 Q1,26.9174926
"Victoria","Wimmera",2004 Q2,31.0388501
"Victoria","Wimmera",2004 Q3,39.4656541
"Victoria","Wimmera",2004 Q4,27.4955813
"Victoria","Wimmera",2005 Q1,22.948618
"Victoria","Wimmera",2005 Q2,25.7460077
"Victoria","Wimmera",2005 Q3,20.2444014
"Victoria","Wimmera",2005 Q4,48.3773693
"Victoria","Wimmera",2006 Q1,27.14819
"Victoria","Wimmera",2006 Q2,38.567192
"Victoria","Wimmera",2006 Q3,29.37334
"Victoria","Wimmera",2006 Q4,25.347943
"Victoria","Wimmera",2007 Q1,26.3387949
"Victoria","Wimmera",2007 Q2,22.0364087
"Victoria","Wimmera",2007 Q3,13.5685476
"Victoria","Wimmera",2007 Q4,43.8148889
"Victoria","Wimmera",2008 Q1,24.6020357
"Victoria","Wimmera",2008 Q2,28.2097108
"Victoria","Wimmera",2008 Q3,27.9860019
"Victoria","Wimmera",2008 Q4,16.2908321
"Victoria","Wimmera",2009 Q1,16.8039125
"Victoria","Wimmera",2009 Q2,12.3470005
"Victoria","Wimmera",2009 Q3,25.8636208
"Victoria","Wimmera",2009 Q4,16.8253956
"Victoria","Wimmera",2010 Q1,26.6431195
"Victoria","Wimmera",2010 Q2,33.2077267
"Victoria","Wimmera",2010 Q3,5.7990964
"Victoria","Wimmera",2010 Q4,29.8851905
"Victoria","Wimmera",2011 Q1,26.8564589
"Victoria","Wimmera",2011 Q2,31.8586209
"Victoria","Wimmera",2011 Q3,36.4862314
"Victoria","Wimmera",2011 Q4,30.5713137
"Victoria","Wimmera",2012 Q1,19.5330573
"Victoria","Wimmera",2012 Q2,34.6162155
"Victoria","Wimmera",2012 Q3,32.7520278
"Victoria","Wimmera",2012 Q4,43.1521965
"Victoria","Wimmera",2013 Q1,24.5523881
"Victoria","Wimmera",2013 Q2,36.496167
"Victoria","Wimmera",2013 Q3,15.1659501
"Victoria","Wimmera",2013 Q4,48.0526418
"Victoria","Wimmera",2014 Q1,21.1086751
"Victoria","Wimmera",2014 Q2,30.0971981
"Victoria","Wimmera",2014 Q3,27.8620635
"Victoria","Wimmera",2014 Q4,39.4071111
"Victoria","Wimmera",2015 Q1,36.5637356
"Victoria","Wimmera",2015 Q2,26.2152174
"Victoria","Wimmera",2015 Q3,25.0743215
"Victoria","Wimmera",2015 Q4,38.5688848
"Victoria","Wimmera",2016 Q1,42.6252463
"Victoria","Wimmera",2016 Q2,24.4021569
"Victoria","Wimmera",2016 Q3,24.4362553
"Victoria","Wimmera",2016 Q4,25.7099373
"Victoria","Wimmera",2017 Q1,62.9337956
"Victoria","Wimmera",2017 Q2,41.8446229
"Victoria","Wimmera",2017 Q3,62.5967486
"Victoria","Wimmera",2017 Q4,45.1500483
"Western Australia","Australia's Coral Coast",1998 Q1,132.5164091
"Western Australia","Australia's Coral Coast",1998 Q2,172.6153785
"Western Australia","Australia's Coral Coast",1998 Q3,173.9043347
"Western Australia","Australia's Coral Coast",1998 Q4,207.0025711
"Western Australia","Australia's Coral Coast",1999 Q1,198.8566384
"Western Australia","Australia's Coral Coast",1999 Q2,252.7465289
"Western Australia","Australia's Coral Coast",1999 Q3,201.0254308
"Western Australia","Australia's Coral Coast",1999 Q4,178.7071336
"Western Australia","Australia's Coral Coast",2000 Q1,177.0030886
"Western Australia","Australia's Coral Coast",2000 Q2,161.5173636
"Western Australia","Australia's Coral Coast",2000 Q3,174.2447081
"Western Australia","Australia's Coral Coast",2000 Q4,182.1686972
"Western Australia","Australia's Coral Coast",2001 Q1,110.126651
"Western Australia","Australia's Coral Coast",2001 Q2,204.6104041
"Western Australia","Australia's Coral Coast",2001 Q3,206.865202
"Western Australia","Australia's Coral Coast",2001 Q4,221.7544975
"Western Australia","Australia's Coral Coast",2002 Q1,131.6730321
"Western Australia","Australia's Coral Coast",2002 Q2,240.9105077
"Western Australia","Australia's Coral Coast",2002 Q3,188.2833629
"Western Australia","Australia's Coral Coast",2002 Q4,179.2334472
"Western Australia","Australia's Coral Coast",2003 Q1,209.4030706
"Western Australia","Australia's Coral Coast",2003 Q2,192.765395
"Western Australia","Australia's Coral Coast",2003 Q3,217.5677648
"Western Australia","Australia's Coral Coast",2003 Q4,190.2759778
"Western Australia","Australia's Coral Coast",2004 Q1,171.1797136
"Western Australia","Australia's Coral Coast",2004 Q2,170.862923
"Western Australia","Australia's Coral Coast",2004 Q3,189.397292
"Western Australia","Australia's Coral Coast",2004 Q4,180.3274326
"Western Australia","Australia's Coral Coast",2005 Q1,159.8828729
"Western Australia","Australia's Coral Coast",2005 Q2,166.0659943
"Western Australia","Australia's Coral Coast",2005 Q3,204.1771401
"Western Australia","Australia's Coral Coast",2005 Q4,148.1117614
"Western Australia","Australia's Coral Coast",2006 Q1,150.186995
"Western Australia","Australia's Coral Coast",2006 Q2,170.773082
"Western Australia","Australia's Coral Coast",2006 Q3,171.754286
"Western Australia","Australia's Coral Coast",2006 Q4,195.575899
"Western Australia","Australia's Coral Coast",2007 Q1,165.6418286
"Western Australia","Australia's Coral Coast",2007 Q2,196.8826183
"Western Australia","Australia's Coral Coast",2007 Q3,172.0385617
"Western Australia","Australia's Coral Coast",2007 Q4,166.8618237
"Western Australia","Australia's Coral Coast",2008 Q1,149.2292162
"Western Australia","Australia's Coral Coast",2008 Q2,161.5309176
"Western Australia","Australia's Coral Coast",2008 Q3,163.1314761
"Western Australia","Australia's Coral Coast",2008 Q4,150.6445715
"Western Australia","Australia's Coral Coast",2009 Q1,126.2236877
"Western Australia","Australia's Coral Coast",2009 Q2,141.0357274
"Western Australia","Australia's Coral Coast",2009 Q3,127.4922241
"Western Australia","Australia's Coral Coast",2009 Q4,133.4254235
"Western Australia","Australia's Coral Coast",2010 Q1,98.2650459
"Western Australia","Australia's Coral Coast",2010 Q2,117.3061249
"Western Australia","Australia's Coral Coast",2010 Q3,164.7996929
"Western Australia","Australia's Coral Coast",2010 Q4,149.4258057
"Western Australia","Australia's Coral Coast",2011 Q1,109.2615457
"Western Australia","Australia's Coral Coast",2011 Q2,191.3687661
"Western Australia","Australia's Coral Coast",2011 Q3,165.5989911
"Western Australia","Australia's Coral Coast",2011 Q4,108.6104852
"Western Australia","Australia's Coral Coast",2012 Q1,168.1853831
"Western Australia","Australia's Coral Coast",2012 Q2,187.2202929
"Western Australia","Australia's Coral Coast",2012 Q3,165.5377793
"Western Australia","Australia's Coral Coast",2012 Q4,152.1079657
"Western Australia","Australia's Coral Coast",2013 Q1,171.135549
"Western Australia","Australia's Coral Coast",2013 Q2,168.1334012
"Western Australia","Australia's Coral Coast",2013 Q3,180.1880784
"Western Australia","Australia's Coral Coast",2013 Q4,132.3641489
"Western Australia","Australia's Coral Coast",2014 Q1,259.2208708
"Western Australia","Australia's Coral Coast",2014 Q2,245.3315844
"Western Australia","Australia's Coral Coast",2014 Q3,326.3452457
"Western Australia","Australia's Coral Coast",2014 Q4,269.6208664
"Western Australia","Australia's Coral Coast",2015 Q1,226.7946185
"Western Australia","Australia's Coral Coast",2015 Q2,313.2485993
"Western Australia","Australia's Coral Coast",2015 Q3,244.34329
"Western Australia","Australia's Coral Coast",2015 Q4,316.1070803
"Western Australia","Australia's Coral Coast",2016 Q1,284.5466795
"Western Australia","Australia's Coral Coast",2016 Q2,279.9112487
"Western Australia","Australia's Coral Coast",2016 Q3,254.0475375
"Western Australia","Australia's Coral Coast",2016 Q4,256.8122389
"Western Australia","Australia's Coral Coast",2017 Q1,241.9544139
"Western Australia","Australia's Coral Coast",2017 Q2,223.855848
"Western Australia","Australia's Coral Coast",2017 Q3,282.3628616
"Western Australia","Australia's Coral Coast",2017 Q4,274.7947271
"Western Australia","Australia's Golden Outback",1998 Q1,161.7269485
"Western Australia","Australia's Golden Outback",1998 Q2,164.9737804
"Western Australia","Australia's Golden Outback",1998 Q3,206.8799344
"Western Australia","Australia's Golden Outback",1998 Q4,198.5095915
"Western Australia","Australia's Golden Outback",1999 Q1,140.2134426
"Western Australia","Australia's Golden Outback",1999 Q2,138.1843359
"Western Australia","Australia's Golden Outback",1999 Q3,196.490051
"Western Australia","Australia's Golden Outback",1999 Q4,178.6430932
"Western Australia","Australia's Golden Outback",2000 Q1,159.6325079
"Western Australia","Australia's Golden Outback",2000 Q2,175.4300764
"Western Australia","Australia's Golden Outback",2000 Q3,181.2074591
"Western Australia","Australia's Golden Outback",2000 Q4,166.9314828
"Western Australia","Australia's Golden Outback",2001 Q1,176.6783696
"Western Australia","Australia's Golden Outback",2001 Q2,152.4335779
"Western Australia","Australia's Golden Outback",2001 Q3,208.163504
"Western Australia","Australia's Golden Outback",2001 Q4,242.5396242
"Western Australia","Australia's Golden Outback",2002 Q1,171.1075191
"Western Australia","Australia's Golden Outback",2002 Q2,233.2618425
"Western Australia","Australia's Golden Outback",2002 Q3,191.8138744
"Western Australia","Australia's Golden Outback",2002 Q4,211.0975061
"Western Australia","Australia's Golden Outback",2003 Q1,166.3885046
"Western Australia","Australia's Golden Outback",2003 Q2,168.2678968
"Western Australia","Australia's Golden Outback",2003 Q3,217.2885917
"Western Australia","Australia's Golden Outback",2003 Q4,208.7280661
"Western Australia","Australia's Golden Outback",2004 Q1,207.4915176
"Western Australia","Australia's Golden Outback",2004 Q2,126.3544739
"Western Australia","Australia's Golden Outback",2004 Q3,217.9885064
"Western Australia","Australia's Golden Outback",2004 Q4,189.7590589
"Western Australia","Australia's Golden Outback",2005 Q1,143.664081
"Western Australia","Australia's Golden Outback",2005 Q2,156.9498301
"Western Australia","Australia's Golden Outback",2005 Q3,155.6382197
"Western Australia","Australia's Golden Outback",2005 Q4,157.4706206
"Western Australia","Australia's Golden Outback",2006 Q1,180.675405
"Western Australia","Australia's Golden Outback",2006 Q2,207.346521
"Western Australia","Australia's Golden Outback",2006 Q3,171.508368
"Western Australia","Australia's Golden Outback",2006 Q4,178.453743
"Western Australia","Australia's Golden Outback",2007 Q1,172.3035722
"Western Australia","Australia's Golden Outback",2007 Q2,172.6946098
"Western Australia","Australia's Golden Outback",2007 Q3,212.1793177
"Western Australia","Australia's Golden Outback",2007 Q4,160.9763943
"Western Australia","Australia's Golden Outback",2008 Q1,162.9880983
"Western Australia","Australia's Golden Outback",2008 Q2,136.7842868
"Western Australia","Australia's Golden Outback",2008 Q3,157.9500404
"Western Australia","Australia's Golden Outback",2008 Q4,173.2464432
"Western Australia","Australia's Golden Outback",2009 Q1,172.0089129
"Western Australia","Australia's Golden Outback",2009 Q2,145.7390765
"Western Australia","Australia's Golden Outback",2009 Q3,145.231327
"Western Australia","Australia's Golden Outback",2009 Q4,134.3110957
"Western Australia","Australia's Golden Outback",2010 Q1,111.9020307
"Western Australia","Australia's Golden Outback",2010 Q2,116.3567814
"Western Australia","Australia's Golden Outback",2010 Q3,119.4641312
"Western Australia","Australia's Golden Outback",2010 Q4,110.8339232
"Western Australia","Australia's Golden Outback",2011 Q1,129.4704023
"Western Australia","Australia's Golden Outback",2011 Q2,89.0167124
"Western Australia","Australia's Golden Outback",2011 Q3,158.7580844
"Western Australia","Australia's Golden Outback",2011 Q4,136.8588498
"Western Australia","Australia's Golden Outback",2012 Q1,137.1244203
"Western Australia","Australia's Golden Outback",2012 Q2,172.0034258
"Western Australia","Australia's Golden Outback",2012 Q3,188.7788411
"Western Australia","Australia's Golden Outback",2012 Q4,184.3617386
"Western Australia","Australia's Golden Outback",2013 Q1,156.8751609
"Western Australia","Australia's Golden Outback",2013 Q2,193.9895873
"Western Australia","Australia's Golden Outback",2013 Q3,166.2001114
"Western Australia","Australia's Golden Outback",2013 Q4,131.3490195
"Western Australia","Australia's Golden Outback",2014 Q1,257.6856717
"Western Australia","Australia's Golden Outback",2014 Q2,213.5120283
"Western Australia","Australia's Golden Outback",2014 Q3,255.9074225
"Western Australia","Australia's Golden Outback",2014 Q4,342.673677
"Western Australia","Australia's Golden Outback",2015 Q1,317.6552048
"Western Australia","Australia's Golden Outback",2015 Q2,235.8179794
"Western Australia","Australia's Golden Outback",2015 Q3,258.1460454
"Western Australia","Australia's Golden Outback",2015 Q4,255.8539529
"Western Australia","Australia's Golden Outback",2016 Q1,278.3107623
"Western Australia","Australia's Golden Outback",2016 Q2,288.9768054
"Western Australia","Australia's Golden Outback",2016 Q3,271.1387352
"Western Australia","Australia's Golden Outback",2016 Q4,269.9291284
"Western Australia","Australia's Golden Outback",2017 Q1,225.9661909
"Western Australia","Australia's Golden Outback",2017 Q2,256.3539727
"Western Australia","Australia's Golden Outback",2017 Q3,306.1538749
"Western Australia","Australia's Golden Outback",2017 Q4,223.7436606
"Western Australia","Australia's North West",1998 Q1,120.7754501
"Western Australia","Australia's North West",1998 Q2,158.4043867
"Western Australia","Australia's North West",1998 Q3,184.6190347
"Western Australia","Australia's North West",1998 Q4,138.878263
"Western Australia","Australia's North West",1999 Q1,103.3371225
"Western Australia","Australia's North West",1999 Q2,223.9154403
"Western Australia","Australia's North West",1999 Q3,245.2246458
"Western Australia","Australia's North West",1999 Q4,75.4936284
"Western Australia","Australia's North West",2000 Q1,60.5723338
"Western Australia","Australia's North West",2000 Q2,99.846859
"Western Australia","Australia's North West",2000 Q3,137.0210983
"Western Australia","Australia's North West",2000 Q4,92.8164872
"Western Australia","Australia's North West",2001 Q1,101.4574068
"Western Australia","Australia's North West",2001 Q2,189.5113656
"Western Australia","Australia's North West",2001 Q3,138.4091994
"Western Australia","Australia's North West",2001 Q4,108.8296027
"Western Australia","Australia's North West",2002 Q1,54.4172858
"Western Australia","Australia's North West",2002 Q2,111.5597166
"Western Australia","Australia's North West",2002 Q3,181.4086564
"Western Australia","Australia's North West",2002 Q4,131.120903
"Western Australia","Australia's North West",2003 Q1,86.4175798
"Western Australia","Australia's North West",2003 Q2,107.8347129
"Western Australia","Australia's North West",2003 Q3,147.0944906
"Western Australia","Australia's North West",2003 Q4,109.0505095
"Western Australia","Australia's North West",2004 Q1,76.5065257
"Western Australia","Australia's North West",2004 Q2,117.4767512
"Western Australia","Australia's North West",2004 Q3,200.1997104
"Western Australia","Australia's North West",2004 Q4,104.1276506
"Western Australia","Australia's North West",2005 Q1,77.1012809
"Western Australia","Australia's North West",2005 Q2,135.0678744
"Western Australia","Australia's North West",2005 Q3,147.0276637
"Western Australia","Australia's North West",2005 Q4,143.0525963
"Western Australia","Australia's North West",2006 Q1,118.693918
"Western Australia","Australia's North West",2006 Q2,178.925646
"Western Australia","Australia's North West",2006 Q3,223.005627
